,timestamp,city,data,temperature,wind,filename
0,2020-06-12 09:40:44,Vaxholm,743.4397828155496,295.31,6.7,20200612_094044_1006_3B_AnalyticMS_SR.tif
1,2020-06-01 09:37:24,Vaxholm,811.6804593017968,295.49,2.6,20200601_093724_1008_3B_AnalyticMS_SR.tif
2,2020-06-19 09:42:59,Vaxholm,798.3216682017816,296.38,4.1,20200619_094259_1011_3B_AnalyticMS_SR.tif
3,2020-06-20 09:44:23,Vaxholm,823.1849085211871,295.73,1.34,20200620_094423_0f34_3B_AnalyticMS_SR.tif
